date,feature_index,band_unnamed
2021-06-30T00:00:00.000Z,0,0.17509892080972264
2021-07-03T00:00:00.000Z,0,0.16902783000669305
2021-07-02T00:00:00.000Z,0,0.1716105333878634
2021-07-01T00:00:00.000Z,0,0.17364545394898348
2021-07-28T00:00:00.000Z,0,0.1715547021359965
2021-07-29T00:00:00.000Z,0,0.1716417401495061
2021-04-07T00:00:00.000Z,0,0.1740395937253266
2021-04-10T00:00:00.000Z,0,0.18808193545891372
2021-04-08T00:00:00.000Z,0,0.17466088543106545
2021-04-09T00:00:00.000Z,0,0.17587711607970782
2021-06-22T00:00:00.000Z,0,0.19356681048903832
2021-06-23T00:00:00.000Z,0,0.19001544562604725
2021-06-25T00:00:00.000Z,0,0.18473257335239135
2021-06-24T00:00:00.000Z,0,0.1885684415937922
2021-06-11T00:00:00.000Z,0,0.2758497558036276
2021-06-10T00:00:00.000Z,0,0.27545101138537803
2021-06-13T00:00:00.000Z,0,0.2683905181083257
2021-06-12T00:00:00.000Z,0,0.26785504367461604
2021-07-21T00:00:00.000Z,0,0.17402054353819743
2021-07-20T00:00:00.000Z,0,0.17470255234600313
2021-07-22T00:00:00.000Z,0,0.17408660838231282
2021-07-23T00:00:00.000Z,0,0.17477889993926005
2021-03-25T00:00:00.000Z,0,0.14938939235509463
2021-03-23T00:00:00.000Z,0,0.1291712924010997
2021-03-24T00:00:00.000Z,0,0.13306225532586272
2021-03-22T00:00:00.000Z,0,0.12862169713407196
2021-05-28T00:00:00.000Z,0,0.3345212902264178
2021-05-27T00:00:00.000Z,0,0.33409937488974506
2021-01-12T00:00:00.000Z,0,0.11117809375099447
2021-01-09T00:00:00.000Z,0,0.12185269525206192
2021-01-10T00:00:00.000Z,0,0.12161634342729441
2021-01-11T00:00:00.000Z,0,0.11181224377453479
2021-02-01T00:00:00.000Z,0,0.141161058184046
2021-01-29T00:00:00.000Z,0,0.13941973342646383
2021-01-30T00:00:00.000Z,0,0.14077936280118894
2021-01-31T00:00:00.000Z,0,0.1413891882021446
2021-02-08T00:00:00.000Z,0,0.14261479745205619
2021-02-06T00:00:00.000Z,0,0.14132065692640966
2021-02-07T00:00:00.000Z,0,0.1415333809991326
2021-02-09T00:00:00.000Z,0,0.14431751935038906
2021-01-08T00:00:00.000Z,0,0.1341888985386787
2021-01-07T00:00:00.000Z,0,0.13898887718082037
2021-01-06T00:00:00.000Z,0,0.1395905992637462
2021-01-05T00:00:00.000Z,0,0.13928439169269166
2021-01-27T00:00:00.000Z,0,0.07870791256216064
2021-01-25T00:00:00.000Z,0,0.056485140095969257
2021-01-26T00:00:00.000Z,0,0.07764467127476357
2021-01-28T00:00:00.000Z,0,0.073042176079036
2021-06-17T00:00:00.000Z,0,0.23034231445431003
2021-06-14T00:00:00.000Z,0,0.25398292860018973
2021-06-15T00:00:00.000Z,0,0.2529440495263038
2021-06-16T00:00:00.000Z,0,0.24848642354856554
2021-07-25T00:00:00.000Z,0,0.17470605934890535
2021-07-24T00:00:00.000Z,0,0.17531447194619945
2021-07-27T00:00:00.000Z,0,0.1725791841391966
2021-07-26T00:00:00.000Z,0,0.17296276783108008
2021-04-19T00:00:00.000Z,0,0.2323952299013708
2021-04-21T00:00:00.000Z,0,0.2448904099036578
2021-04-22T00:00:00.000Z,0,0.2466928752420277
2021-04-20T00:00:00.000Z,0,0.24354131906183688
2021-04-17T00:00:00.000Z,0,0.2240873484265888
2021-04-15T00:00:00.000Z,0,0.2123845190451298
2021-04-16T00:00:00.000Z,0,0.2162050144384709
2021-04-18T00:00:00.000Z,0,0.23134074607982813
2021-04-28T00:00:00.000Z,0,0.2855823222610933
2021-04-27T00:00:00.000Z,0,0.27783834029597815
2021-04-30T00:00:00.000Z,0,0.2962983502533982
2021-04-29T00:00:00.000Z,0,0.28936232775613935
2021-07-14T00:00:00.000Z,0,0.1713468585701793
2021-07-15T00:00:00.000Z,0,0.17146984732081352
2021-07-12T00:00:00.000Z,0,0.17092759556152531
2021-07-13T00:00:00.000Z,0,0.17106966670406132
2021-06-28T00:00:00.000Z,0,0.17949122122565217
2021-06-26T00:00:00.000Z,0,0.1818892826760672
2021-06-29T00:00:00.000Z,0,0.1794551644698474
2021-06-27T00:00:00.000Z,0,0.1813228816027926
2021-05-30T00:00:00.000Z,0,0.33032631304309373
2021-05-31T00:00:00.000Z,0,0.3273265769671596
2021-06-01T00:00:00.000Z,0,0.3206677023435663
2021-05-29T00:00:00.000Z,0,0.3306442932926258
2021-04-04T00:00:00.000Z,0,0.16592214487893941
2021-04-05T00:00:00.000Z,0,0.16668228024480333
2021-04-06T00:00:00.000Z,0,0.16890592605085947
2021-04-03T00:00:00.000Z,0,0.15823089359432485
2021-05-21T00:00:00.000Z,0,0.3356867215295769
2021-05-24T00:00:00.000Z,0,0.33432730959796936
2021-05-22T00:00:00.000Z,0,0.3368010403615262
2021-05-23T00:00:00.000Z,0,0.33675357253161975
2021-06-21T00:00:00.000Z,0,0.20064919356549826
2021-06-18T00:00:00.000Z,0,0.22391262112953506
2021-06-19T00:00:00.000Z,0,0.20845132668635985
2021-06-20T00:00:00.000Z,0,0.20692680476552403
2021-07-06T00:00:00.000Z,0,0.16837582665994505
2021-07-07T00:00:00.000Z,0,0.16861507646255597
2021-07-04T00:00:00.000Z,0,0.16828477825700067
2021-07-05T00:00:00.000Z,0,0.16838733035038891
2021-01-02T00:00:00.000Z,0,0.14044150423816568
2021-01-01T00:00:00.000Z,0,0.14384022488701542
2021-01-03T00:00:00.000Z,0,0.1444655752004438
2021-01-04T00:00:00.000Z,0,0.14469789863341145
2021-05-16T00:00:00.000Z,0,0.3349889522539736
2021-05-14T00:00:00.000Z,0,0.3315992624791522
2021-05-15T00:00:00.000Z,0,0.3346471187752974
2021-05-13T00:00:00.000Z,0,0.33207919934838775
2021-03-30T00:00:00.000Z,0,0.15478450205343977
2021-04-01T00:00:00.000Z,0,0.15595772340630604
2021-03-31T00:00:00.000Z,0,0.15559127553246802
2021-04-02T00:00:00.000Z,0,0.15742033792948962
2021-01-21T00:00:00.000Z,0,0.059235272430512
2021-01-22T00:00:00.000Z,0,0.05988406559286154
2021-01-23T00:00:00.000Z,0,0.055921563189444135
2021-01-24T00:00:00.000Z,0,0.05805634443793367
2021-05-04T00:00:00.000Z,0,0.3119650882396699
2021-05-02T00:00:00.000Z,0,0.29957388125826556
2021-05-03T00:00:00.000Z,0,0.30330061501083244
2021-05-01T00:00:00.000Z,0,0.29802675514340643
2021-05-06T00:00:00.000Z,0,0.31330855401406027
2021-05-07T00:00:00.000Z,0,0.3146748185707306
2021-05-05T00:00:00.000Z,0,0.31282616129009694
2021-05-08T00:00:00.000Z,0,0.31716218743500996
2021-07-10T00:00:00.000Z,0,0.16948848947333142
2021-07-08T00:00:00.000Z,0,0.16806233387972694
2021-07-09T00:00:00.000Z,0,0.1689836000489259
2021-07-11T00:00:00.000Z,0,0.17038948187223718
2021-04-24T00:00:00.000Z,0,0.2694614988227313
2021-04-26T00:00:00.000Z,0,0.2759040471359343
2021-04-23T00:00:00.000Z,0,0.2593502436418196
2021-04-25T00:00:00.000Z,0,0.2702705391456563
2021-05-25T00:00:00.000Z,0,0.3345319929333537
2021-05-26T00:00:00.000Z,0,0.33454736649457
2021-01-18T00:00:00.000Z,0,0.06270385538993134
2021-01-17T00:00:00.000Z,0,0.06344877938433635
2021-01-20T00:00:00.000Z,0,0.060049430008247126
2021-01-19T00:00:00.000Z,0,0.05973153255235471
2021-04-11T00:00:00.000Z,0,0.19652778609159216
2021-04-12T00:00:00.000Z,0,0.19851761437343482
2021-04-13T00:00:00.000Z,0,0.19924384140162682
2021-04-14T00:00:00.000Z,0,0.20259098758876112
2021-05-09T00:00:00.000Z,0,0.322041496924552
2021-05-10T00:00:00.000Z,0,0.32327282486837605
2021-05-11T00:00:00.000Z,0,0.3235809405027596
2021-05-12T00:00:00.000Z,0,0.32366268019546957
2021-06-08T00:00:00.000Z,0,0.277288090242722
2021-06-07T00:00:00.000Z,0,0.2850161729539768
2021-06-06T00:00:00.000Z,0,0.28607193896630445
2021-06-09T00:00:00.000Z,0,0.2765323663196051
2021-01-13T00:00:00.000Z,0,0.08068464205092715
2021-01-15T00:00:00.000Z,0,0.059860379296738146
2021-01-14T00:00:00.000Z,0,0.07058664310384652
2021-01-16T00:00:00.000Z,0,0.06057320971063459
2021-02-03T00:00:00.000Z,0,0.13997104970545335
2021-02-05T00:00:00.000Z,0,0.14079664720702115
2021-02-04T00:00:00.000Z,0,0.14048305491009416
2021-02-02T00:00:00.000Z,0,0.14257312259757549
2021-06-04T00:00:00.000Z,0,0.30449837390909396
2021-06-02T00:00:00.000Z,0,0.31936493308456904
2021-06-03T00:00:00.000Z,0,0.31134050791887347
2021-06-05T00:00:00.000Z,0,0.2971257442402573
2021-07-18T00:00:00.000Z,0,0.17390673255066388
2021-07-17T00:00:00.000Z,0,0.172686886788851
2021-07-16T00:00:00.000Z,0,0.17192913671048513
2021-07-19T00:00:00.000Z,0,0.17425834809867397
2021-05-18T00:00:00.000Z,0,0.33581843843309883
2021-05-20T00:00:00.000Z,0,0.3353713161700254
2021-05-17T00:00:00.000Z,0,0.33531292324577516
2021-05-19T00:00:00.000Z,0,0.3361426537587012
2021-02-15T00:00:00.000Z,0,0.11651359049218703
2021-02-17T00:00:00.000Z,0,0.11307627753681981
2021-02-14T00:00:00.000Z,0,0.11865768873375514
2021-02-16T00:00:00.000Z,0,0.11349583155874196
2021-03-08T00:00:00.000Z,0,0.12438267277380796
2021-03-09T00:00:00.000Z,0,0.12458645151758155
2021-03-06T00:00:00.000Z,0,0.12385928409465076
2021-03-07T00:00:00.000Z,0,0.1243110052128126
2021-03-27T00:00:00.000Z,0,0.14962984823483272
2021-03-28T00:00:00.000Z,0,0.14990381304692113
2021-03-29T00:00:00.000Z,0,0.1503278887170718
2021-03-26T00:00:00.000Z,0,0.1483998159348577
2021-02-24T00:00:00.000Z,0,0.1003895993576956
2021-02-22T00:00:00.000Z,0,0.07532517994614853
2021-02-25T00:00:00.000Z,0,0.10423299395982163
2021-02-23T00:00:00.000Z,0,0.0926332273850241
2021-03-14T00:00:00.000Z,0,0.12485862794728575
2021-03-15T00:00:00.000Z,0,0.12499261043157994
2021-03-16T00:00:00.000Z,0,0.12543966674563142
2021-03-17T00:00:00.000Z,0,0.1259865843696215
2021-02-19T00:00:00.000Z,0,0.07373467492422715
2021-02-21T00:00:00.000Z,0,0.0764754220183634
2021-02-20T00:00:00.000Z,0,0.07359203436259874
2021-02-18T00:00:00.000Z,0,0.1071238056565338
2021-03-12T00:00:00.000Z,0,0.12494746700199263
2021-03-13T00:00:00.000Z,0,0.1246880125406217
2021-03-11T00:00:00.000Z,0,0.12490029992587248
2021-03-10T00:00:00.000Z,0,0.12471595196101787
2021-02-13T00:00:00.000Z,0,0.12648738376755056
2021-02-11T00:00:00.000Z,0,0.13725238816840662
2021-02-12T00:00:00.000Z,0,0.13596072364701836
2021-02-10T00:00:00.000Z,0,0.13802418810447661
2021-03-04T00:00:00.000Z,0,0.12319270967590486
2021-03-05T00:00:00.000Z,0,0.12371618332457154
2021-03-03T00:00:00.000Z,0,0.1228922076655209
2021-03-02T00:00:00.000Z,0,0.12238521791492632
2021-02-26T00:00:00.000Z,0,0.12210150409052255
2021-02-27T00:00:00.000Z,0,0.1223080244487659
2021-02-28T00:00:00.000Z,0,0.12058620855382084
2021-03-01T00:00:00.000Z,0,0.1217468967867055
2021-03-18T00:00:00.000Z,0,0.12639000347638055
2021-03-21T00:00:00.000Z,0,0.12844940382636474
2021-03-20T00:00:00.000Z,0,0.12772336158615072
2021-03-19T00:00:00.000Z,0,0.12675168983373986
